TOKEN;BEGIN;ORT
161;4040442;becchettare
162;4099095;e
163;4100859;i
164;4106592;gusci
165;4123350;bianchi
166;4145841;si
167;4151574;ruppero
168;4171419;in
169;4175388;un
170;4183326;punto
171;4237128;poi
172;4252122;fecero
173;4271526;crepa
174;4305483;il
175;4311657;buco
176;4323123;si
177;4330179;allarg√≤
178;4381776;e
179;4383981;da
180;4388391;ogni
181;4402062;uovo
182;4416174;usc√¨
183;4429845;un
184;4438224;pulcino
185;4481001;un
186;4489821;bel
187;4500405;batuffolo
188;4531275;giallo
189;4590810;Ma
190;4596102;l‚Äô
191;4599630;uovo
192;4611537;nero
193;4628295;non
194;4631823;si
195;4638879;apriva
196;4706352;Anche
197;4717377;lui
198;4726197;si
199;4735458;muoveva
200;4756626;di
201;4760154;qua
202;4771620;e
203;4775148;di
204;4783968;l√†
205;4813515;ma
206;4818366;non
207;4825422;si
208;4832919;vedeva
209;4847031;nessun
210;4869963;becco
211;4905243;nessun
212;4930821;buco
213;5010201;La
214;5016375;chioccia
215;5037102;lo
216;5041953;guardava
217;5069295;preoccupata
218;5133681;è
219;5139414;cooo
220;5174169;colpa
221;5196744;mia
222;5224086;diceva
223;5272155;è
224;5276124;perch√©
225;5288472;non
226;5294646;l‚Äô
227;5298174;ho
228;5304348;coo
229;5339129;covato
230;5361237;come
231;5372703;si
232;5384169;deve
233;5414598;E
234;5421654;adesso
235;5453406;non
236;5462226;ha
237;5472810;forza
238;5492214;di
239;5497947;aprirsi
240;5585706;Mentre
241;5607187;i
242;5614371;pulcini
243;5643477;gialli
244;5673906;pigolavano
245;5709186;intorno
246;5757255;chiam√≤
247;5776659;le
248;5783274;galline
249;5806206;del
250;5815467;pollaio
251;5841927;e
252;5846778;disse
253;5897934;coo
254;5931009;compagne
255;5983047;ho
256;5990544;fatto
257;6009524;una
258;6021414;coo
259;6059900;cosa
260;6080067;sbagliata
261;6126813;e
262;6129900;voglio
263;6141807;riparare
264;6199578;Per
265;6211926;favore
266;6256467;insegnate
267;6282045;voi
268;6294393;ai
269;6299685;miei
270;6311151;pulcini
271;6340698;a
272;6343785;raccogliere
273;6372450;vermetti
274;6398469;e
275;6401115;semi
276;6452712;io
277;6462414;devo
278;6474321;coo
279;6507832;covare
280;6541794;il
281;6548850;mio
282;6558552;ultimo
283;6583248;uovo
284;6655572;Le
285;6661305;galline
286;6687765;senza
287;6703641;commenti
288;6753531;cominciarono
289;6787431;ad
290;6790959;aiutare
291;6809481;i
292;6813891;pulcini
293;6848289;a
294;6852699;procurarsi
295;6883569;il
296;6889743;cibo
297;6919731;come
298;6930315;se
299;6941119;fossero
300;6963169;figli
301;6979266;loro
302;7022484;mentre
303;7035273;la
304;7044093;chioccia
305;7079033;covava
306;7101423;l‚Äô
307;7106274;uovo
308;7119945;nero
309;7154784;delicata
310;7198002;morbida
311;7236810;attenta
312;7288848;senza
313;7305165;nemmeno
314;7320600;mangiare
315;7348383;per
316;7354116;non
317;7364700;togliergli
318;7386750;calore
319;7450254;E
320;7453341;dopo
321;7466571;tre
322;7477155;giorni
323;7497882;l‚Äô
324;7499205;uovo
325;7511994;si
326;7521696;schiuse
327;7579908;e
328;7582554;usc√¨
329;7597989;un
330;7605486;pulcino
331;7632828;non
332;7641648;solo
333;7667226;giallo
334;7703388;non
335;7714854;solo
336;7734258;rosso
337;7767774;non
338;7779240;solo
339;7796439;azzurro
340;7835247;un
341;7848036;pulcino
342;7885080;di
343;7893900;ogni
344;7908012;colore
345;7975044;Era
346;7983864;cos√¨
347;8004150;bello
348;8024877;che
349;8028405;nessuno
350;8071623;ne
351;8078238;aveva
352;8092350;mai
353;8106903;visto
354;8124543;di
355;8133804;simili
356;8164233;un
357;8175258;piccolo
358;8198631;sole
359;8263458;E
360;8265663;quando
361;8283082;fu
362;8289036;grande
363;8329608;fu
364;8342838;un
365;8344602;gallo
366;8376354;con
367;8386056;una
368;8394435;coda
369;8416485;di
370;8422659;tutti
371;8441181;i
372;8442504;colori
373;8494101;che
374;8495865;andava
375;8513064;da
376;8517915;Oriente
377;8547903;a
378;8552754;Occidente
379;8599500;come
380;8615376;l‚Äô
381;8619345;arcobaleno
