TOKEN;BEGIN;ORT
195;4193910;divideremo
196;4220811;fra
197;4227867;noi
198;4267557;e
199;4275495;vivremo
200;4297545;da
201;4301514;gran
202;4314303;signori
203;4350024;nei
204;4362372;porti
205;4383981;di
206;4389273;tutto
207;4405149;il
208;4410441;mondo
209;4476150;Giusto
210;4497759;Trinciasquali
211;4551120;gridarono
212;4572288;i
213;4576698;pirati
214;4635351;e
215;4641525;la
216;4646376;nave
217;4658724;voltò
218;4677687;la
219;4686066;prua
220;4716495;verso
221;4735458;l’
222;4738545;isola
223;4757067;del
224;4765005;tesoro
225;4843944;Ma
226;4851441;dov'
227;4859379;era
228;4869522;l’
229;4871727;isola
230;4884957;del
231;4892895;tesoro
232;4952871;Il
233;4958163;guaio
234;4970070;è
235;4975362;che
236;4978890;nessuno
237;5007555;lo
238;5011524;ricordava
239;5039748;bene
240;5082966;perché
241;5093792;il
242;5103252;mare
243;5117805;è
244;5123097;pieno
245;5137650;di
246;5146911;isole
247;5172048;e
248;5176837;isolotti
249;5245695;I
250;5252751;pirati
251;5269985;della
252;5277447;Tonno
253;5290677;Feroce
254;5323311;ad
255;5328162;ogni
256;5337864;isola
257;5354622;gridavano
258;5394312;È
259;5397399;quella
260;5446350;Sbarcavano
261;5491332;scavavano
262;5539401;ma
263;5545575;niente
264;5561892;tesoro
265;5630247;E
266;5631570;scava
267;5647446;su
268;5657589;un’
269;5662440;isola
270;5676993;scava
271;5691105;su
272;5699925;due
273;5731236;avevano
274;5754168;i
275;5759019;calli
276;5777100;alle
277;5784156;mani
278;5820759;erano
279;5831784;magri
280;5861331;e
281;5866182;affamati
282;5938065;Un
283;5946003;giorno
284;5961879;ecco
285;5975109;un’
286;5982165;isola
287;5998041;verde
288;6013476;in
289;6020973;mezzo
290;6033762;al
291;6041259;mare
292;6095502;È
293;6100353;quella
294;6136956;forse
295;6178410;dissero
296;6197373;i
297;6201783;pirati
298;6237945;ma
299;6244560;senza
300;6258672;troppa
301;6273666;fiducia
302;6334965;Sbarcarono
303;6378624;e
304;6383475;cominciarono
305;6412713;a
306;6416550;scavare
307;6476526;e
308;6478290;non
309;6487992;trovarono
310;6509160;il
311;6514893;tesoro
312;6532974;nemmeno
313;6553260;lì
314;6608826;però
315;6619410;trovarono
316;6646311;dei
317;6655131;tuberi
318;6673653;grossi
319;6709374;dalla
320;6721281;pelle
321;6735834;bruna
322;6787872;Erano
323;6799779;così
324;6816096;belli
325;6831531;e
326;6832854;strani
327;6880041;che
328;6885804;li
329;6893712;fecero
330;6911352;cuocere
331;6951042;e
332;6952365;li
333;6957657;assaggiarono
334;7025571;e
335;7030863;li
336;7038360;trovarono
337;7064379;così
338;7087311;buoni
339;7119658;che
340;7125678;li
341;7132734;cucinarono
342;7165809;in
343;7170660;molti
344;7189182;modi
345;7240779;fritti
346;7282674;cotti
347;7322805;arrostiti
348;7372197;col
349;7381458;prezzemolo
350;7429086;a
351;7434819;pezzetti
352;7479360;a
353;7482888;bastoncini
354;7538895;schiacciati
355;7613424;e
356;7616070;così
357;7633710;i
358;7635915;pirati
359;7653555;dimenticarono
360;7694127;il
361;7697655;tesoro
362;7747047;e
363;7752780;decisero
364;7783209;di
365;7787178;restare
366;7805700;su
367;7813197;quell'
368;7822899;isola
369;7852005;a
370;7856415;coltivare
371;7882434;patate
372;7936236;il
373;7941969;capitano
374;7963137;cambiò
375;7977249;nome
376;8012088;e
377;8013411;si
378;8023554;fece
379;8035020;chiamare
380;8072946;Gigi
381;8095437;Zappatata
