TOKEN;BEGIN;ORT
276;6095943;pi??
277;6104763;tenue
278;6159006;Era
279;6166944;la
280;6171354;Luna
281;6247651;Cos?¨
282;6258672;i
283;6262641;due
284;6277635;nuotarono
285;6303874;felici
286;6338493;nell'
287;6349077;acqua
288;6367158;argentata
289;6401115;per
290;6411258;tutta
291;6424929;la
292;6431103;notte
293;6489315;e
294;6492843;quando
295;6510042;al
296;6515775;mattino
297;6547968;il
298;6553701;sole
299;6571782;spunt??
300;6635286;Abissina
301;6662187;torn??
302;6681591;verso
303;6696585;il
304;6707610;fondo
305;6741567;dicendo
306;6790959;A
307;6792723;questa
308;6810363;notte
309;6826680;bel
310;6835941;principe
311;6876954;E
312;6883569;a
313;6886656;tutte
314;6904296;le
315;6910029;notti
316;6927669;che
317;6936930;verranno
