TOKEN;BEGIN;ORT
217;3636265;gli
218;3644424;domandò
219;3662064;il
220;3668238;Re
221;3706164;Io
222;3715866;sì
223;3725568;Maestà
224;3779811;Bene
225;3819060;Ci
226;3823029;avresti
227;3838905;piacere
228;3858692;a
229;3860073;diventare
230;3879477;il
231;3883446;mio
232;3889620;vescovo
233;3932397;Oh
234;3940776;magari
235;3962385;Maestà
236;3999429;Va
237;4010723;via
238;4022361;Fuori
239;4032945;di
240;4040001;qua
241;4066461;Cerco
242;4079990;un
243;4083219;uomo
244;4095126;felice
245;4111884;e
246;4113207;contento
247;4136580;del
248;4145400;suo
249;4151133;stato
250;4183767;non
251;4195233;uno
252;4205817;che
253;4210227;voglia
254;4224339;star
255;4235364;meglio
256;4248594;di
257;4252563;com'è
258;;
259;4294899;e
260;4302396;il
261;4310334;Re
262;4327533;prese
263;4336353;ad
264;4342086;aspettare
265;4368105;un
266;4373397;altro
267;4426317;C'era
268;;
269;4438206;un
270;4441752;altro
271;4454100;Re
272;4460715;suo
273;4471299;vicino
274;4494672;gli
275;4500405;dissero
276;4534463;che
277;4538772;era
278;4544064;proprio
279;4561924;felice
280;4579785;e
281;4581108;contento
282;4624326;aveva
283;4638398;una
284;4645053;moglie
285;4660488;bella
286;4671513;e
287;4675923;buona
288;4701060;un
289;4707675;mucchio
290;4719141;di
291;4725756;figli
292;4750893;aveva
293;4763241;vinto
294;4778235;tutti
295;4789701;i
296;4791024;nemici
297;4808910;in
298;4812633;guerra
299;4832037;e
300;4838652;il
301;4845267;paese
302;4861143;stava
303;4874814;in
304;4882752;pace
305;4935702;Subito
306;4968358;il
307;4972892;Re
308;4989915;pieno
309;4999176;di
310;5005350;speranza
311;5037984;mandò
312;5049891;gli
313;5055183;ambasciatori
314;5088363;a
315;5090022;chiedergli
316;5112072;la
317;5116482;camicia
318;5181750;Il
319;5187483;Re
320;5193657;vicino
321;5210856;ricevette
322;5235993;gli
323;5240844;ambasciatori
324;5305671;e
325;5347182;Sì
326;5364372;sì
327;5390784;non
328;5396076;mi
329;5401368;manca
330;5417685;nulla
331;5456493;peccato
332;5475015;però
333;5488245;che
334;5493096;quando
335;5504562;si
336;5510736;hanno
337;5518674;tante
338;5531022;cose
339;5546898;poi
340;5553072;si
341;5560569;debba
342;5574240;morire
343;5603138;e
344;5607756;lasciare
345;5627160;tutto
346;5661117;Con
347;5669937;questo
348;5681844;pensiero
349;5701689;soffro
350;5718006;tanto
351;5734764;che
352;5738733;non
353;5747553;dormo
354;5761224;alla
355;5768721;notte
356;5787684;E
357;5820507;gli
358;5822964;ambasciatori
359;5851188;pensarono
360;5874120;bene
361;5884263;di
362;5890437;tornarsene
363;5916456;indietro
364;5978196;Per
365;5983488;sfogare
366;6012153;la
367;6015681;sua
368;6025383;disperazione
369;6070365;il
370;6075657;Re
371;6083154;andò
372;6093671;a
373;6100233;caccia
374;6132149;Tirò
375;6142596;a
376;6144289;una
377;6152391;lepre
378;6176205;e
379;6177528;credeva
380;6195168;d
381;6196491;averla
382;6212808;presa
383;6231330;ma
384;6236181;la
385;6240591;lepre
386;6256467;zoppicando
387;6281163;scappò
388;6304977;via
389;6351282;Il
390;6354810;Re
391;6363630;le
392;6368922;tenne
393;6381270;dietro
394;6409053;e
395;6410376;s'
396;6415227;allontanò
397;6436836;dal
398;6445656;seguito
399;6498576;In
400;6503427;mezzo
401;6514893;ai
402;6517539;campi
403;6532533;sentì
404;6545763;una
405;6553260;voce
406;6564726;d
407;6566049;uomo
408;6578397;che
409;6583248;cantava
410;6603975;la
411;6610590;Falulelella
412;6679386;Il
413;6685119;Re
414;6691734;si
415;6700995;fermò
416;6745536;Chi
417;6753033;canta
418;6769350;così
419;6782139;non
420;6788313;può
421;6794487;che
422;6800220;essere
423;6816096;contento
424;6861519;e
425;6862842;seguendo
426;6884909;il
427;6889302;canto
428;6903414;s'
429;6907824;infilò
430;6922363;in
431;6925949;una
432;6936048;vigna
433;6962508;e
434;6964713;tra
435;6971769;i
436;6975958;filari
437;6992937;vide
438;7002639;un
439;7008813;giovane
440;7028658;che
441;7039683;cantava
442;7062174;potando
443;7081137;le
444;7084224;viti
445;7134498;Buon
446;7145082;dì
447;7153020;Maestà
448;7185654;disse
449;7199325;quel
450;7209468;giovane
451;7246512;Così
452;7260183;di
453;7264152;buon'
454;7271649;ora
455;7280469;già
456;7284438;in
457;7290612;campagna
458;7347501;Benedetto
459;7370874;te
460;7402185;vuoi
461;7411446;che
462;7418061;ti
463;7424235;porti
464;7437906;con
465;7445844;me
466;7453341;alla
467;7459515;capitale
468;7498164;Sarai
469;7510230;mio
470;7520814;amico
471;7564914;Ahi
472;7575939;ahi
473;7586964;Maestà
474;7616070;no
475;7627095;non
476;7634151;ci
477;7639884;penso
478;7653114;nemmeno
479;7671636;grazie
480;7707357;Non
481;7710885;mi
482;7716618;cambierei
483;7733817;neanche
484;7748370;col
485;7759395;Papa
486;7801731;Ma
487;7808346;perché
488;7828191;tu
489;7846272;un
490;7852446;così
491;7866999;bel
492;7876701;giovane
493;7923888;Ma
494;7928298;no
495;7939323;vi
496;7944615;dico
497;7961814;Sono
498;7977249;contento
499;7999299;così
500;8013852;e
501;8018262;basta
502;8069739;Finalmente
503;8098294;un
504;8103816;uomo
505;8112195;felice
506;8141301;pensò
507;8157177;il
508;8164515;Re
509;8203041;Giovane
510;8218917;senti
511;8237439;fammi
512;8247582;un
513;8252874;piacere
514;8295818;Se
515;8304030;posso
516;8317701;con
517;8324757;tutto
518;8335782;il
519;8339310;cuore
520;8353863;Maestà
521;8407665;Aspetta
522;8426513;un
523;8432802;momento
524;8466759;e
525;8469405;il
526;8479107;Re
527;8484840;che
528;8490573;non
529;8496306;stava
530;8509095;più
531;8516592;nella
532;8527617;pelle
533;8539524;dalla
534;8549667;contentezza
535;8583624;corse
536;;a
537;8606556;cercare
538;8626401;il
539;8631693;suo
540;8637867;seguito
541;8683290;Venite
542;8704899;Venite
543;8725185;Mio
544;8733123;figlio
545;8745030;è
546;8746794;salvo
547;8797244;E
548;8801094;li
549;8807321;porta
550;8822337;da
551;8826615;quel
552;8837640;giovane
553;8896734;Benedetto
554;8926281;giovane
555;8945244;dice
556;8978116;ti
557;8981847;darò
558;8991990;tutto
559;9008307;quel
560;9018009;che
561;9022419;vuoi
562;9053289;Ma
563;9059022;dammi
564;9082395;dammi
565;9123765;Che
566;9129141;cosa
567;9144135;Maestà
568;9190440;Mio
569;9197496;figlio
570;9208962;sta
571;9219546;per
572;9228366;morire
573;9247329;Solo
574;9258795;tu
575;9265410;lo
576;9271584;puoi
577;9279081;salvare
578;9311715;Vieni
579;9323622;qua
580;9329796;aspetta
581;9390213;e
582;9391536;lo
583;9396387;afferra
584;9432178;comincia
585;9455326;a
586;9457245;sbottonargli
587;9490320;la
588;9496494;giacca
589;9546207;Tutt
590;9553824;a 
591;9556487;un 
592;9560439;tratto
593;9573228;si
594;9581166;ferma
595;9596601;gli
596;9601452;cascano
597;9620415;le
598;9625266;braccia
599;9665397;L
600;9668179;uomo
601;9676863;contento
602;9713907;non
603;9719481;aveva
604;9735075;la
605;9740808;camicia
