TOKEN;BEGIN;ORT
238;4454982;ore
239;4467771;non
240;4477032;fa
241;4485411;che
242;4490262;spostarsi
243;4562586;Battono
244;4585077;i
245;4589487;cuori
246;4608891;allorché
247;4628347;il
248;4635351;tenero
249;4654755;passo
250;4680774;sembra
251;4701501;toccare
252;4720905;la
253;4726197;soglia
254;4781322;Meno
255;4791024;male
256;4804695;non
257;4812633;si
258;4819248;è
259;4823658;fermata
260;4881429;Eccola
261;4899069;che
262;4903479;si
263;4911858;allontana
264;4937436;al
265;4944492;piano
266;4956399;di
267;4964337;sopra
268;5016375;Gli
269;5019510;inquilini
270;5042835;dell'
271;5050773;ammezzato
272;5090463;pensano
273;5112954;di
274;5117805;essere
275;5135445;ormai
276;5150880;al
277;5156172;sicuro
278;5217471;La
279;5226291;goccia
280;5246136;essi
281;5259366;credono
282;5284062;è
283;5292882;già
284;5300379;passata
285;5324193;davanti
286;5343156;alla
287;5350653;loro
288;5364324;porta
289;5414598;Ma
290;5421213;chi
291;5425182;gli
292;5431356;dice
293;5444586;che
294;5448996;nelle
295;5460903;prossime
296;5479866;notti
297;5501475;la
298;5513382;goccia
299;5529699;riprenderà
300;5553954;il
301;5557041;cammino
302;5582619;dal
303;5592321;punto
304;5609079;dove
305;5619222;era
306;5627160;giunta
307;5641272;l
308;5643477;ultima
309;5660235;volta
310;5679639;o
311;5685813;ricomincerà
312;5716242;da
313;5722857;capo
314;5785479;Al
315;5790771;mattino
316;5825169;si
317;5833548;guarda
318;5850610;attentamente
319;5882940;la
320;5888673;scala
321;5916015;se
322;5930127;mai
323;5942034;sia
324;5950413;rimasta
325;5970258;qualche
326;5986134;traccia
327;6032880;Niente
328;6063309;come
329;6073893;era
330;6080508;prevedibile
331;6136956;Al
332;6141807;mattino
333;6158565;del
334;6164739;resto
335;6193739;chi
336;6200019;prende
337;6215013;più
338;6224274;questa
339;6238386;storia
340;6254262;sul
341;6266169;serio
342;6327027;Al
343;6336288;sole
344;6349077;del
345;6356574;mattino
346;6377301;l
347;6381711;uomo
348;6391854;è
349;6400233;forte
350;6433308;anche
351;6445656;se
352;6454917;poche
353;6467706;ore
354;6476967;prima
355;6490858;sbigottiva
356;6561639;Dormire
357;6580716;in
358;6585012;una
359;6590304;camera
360;6607062;lontana
361;6630876;dalla
362;6639255;tromba
363;6654690;delle
364;6664392;scale
365;6682473;non
366;6691293;serve
367;6735393;Meglio
368;6747741;sentirlo
369;6775965;il
370;6782580;rumore
371;6834177;Chi
372;6838587;abita
373;6851817;in
374;6859314;quelle
375;6872544;camere
376;6901209;riposte
377;6957365;talora
378;6973533;sguscia
379;6994260;in
380;7000875;silenzio
381;7024689;nei
382;7030422;corridoi
383;7067025;e
384;7071435;se
385;7079814;ne
386;7084224;sta
387;7096131;in
388;7101864;anticamera
389;7135380;dietro
390;7148610;la
391;7154343;porta
392;7173747;col
393;7180362;respiro
394;7201530;sospeso
395;7228431;ascoltando
396;7301637;Peggio
397;7314867;ancora
398;7331184;però
399;7343973;se
400;7353234;tutto
401;7366464;è
402;7369110;tranquillo
403;7425117;in
404;7429527;questo
405;7443198;caso
406;7456428;come
407;7466130;escludere
408;7498323;che
409;7504056;appena
410;7518168;tornati
411;7536690;a
412;7538895;coricarsi
413;7571529;proprio
414;7585641;allora
415;7605045;non
416;7612542;cominci
417;7635474;il
418;7637238;rumore
419;7683984;Che
420;7688835;strana
421;7707357;vita
422;7741755;E
423;7747047;non
424;7755867;poter
425;7770420;tentare
426;7793541;rimedi
427;7815843;né
428;7821576;trovare
429;7837893;una
430;7843626;spiegazione
431;7901838;E
432;7908012;non
433;7914186;poter
434;7926534;neppure
435;7948143;persuadere
436;7973280;gli
437;7978572;altri
438;8008560;delle
439;8020467;altre
440;8035902;case
441;8052660;i
442;8054424;quali
443;8068536;non
444;8078238;sanno
445;8133363;Ma
446;8139096;che
447;8146152;cosa
448;8157177;sarebbe
449;8176581;poi
450;8187606;questa
451;8203482;goccia
452;8265495;Si
453;8272278;vorrebbe
454;8290800;simboleggiare
455;8320347;la
456;8327403;morte
457;8362683;o
458;8365770;gli
459;8372385;anni
460;8382347;che
461;8391348;passano
462;8441622;Niente
463;8456175;affatto
464;8498511;è
465;8501598;semplicemente
466;8535343;una
467;8542611;goccia
468;8570394;solo
469;8586270;che
470;8592885;viene
471;8601264;su
472;8610966;per
473;8618463;le
474;8622873;scale
475;8688141;Non
476;8697402;è
477;8703033;uno
478;8709309;scherzo
479;8734005;non
480;8741943;ci
481;8748558;sono
482;8757819;doppi
483;8774136;sensi
484;8820000;trattasi
485;8843373;proprio
486;8858808;di
487;8862777;una
488;8868951;goccia
489;8883945;d
490;8885268;acqua
491;8925840;a
492;8927604;quanto
493;8945244;è
494;8947890;dato
495;8961834;presumere
496;9009383;che
497;9015363;di
498;9021537;notte
499;9040941;viene
500;9050643;su
501;9061227;per
502;9069606;le
503;9073575;scale
504;9117675;E
505;9123849;perciò
506;9147222;si
507;9156483;ha
508;9160452;paura
