TOKEN;BEGIN;ORT
361;6856668;preceduti
362;6912234;I
363;6914439;tacchini
364;6934725;invece
365;6948837;non
366;6956775;davano
367;6971328;il
368;6979266;minimo
369;6996024;segno
370;7014546;di
371;7022484;irrequietezza
372;7082901;Stupidit√†
373;7105392;assoluta
374;7151697;o
375;7156548;suprema
376;7179480;dignit√†
377;7244307;Pi√π
378;7254009;ci
379;7261506;ragiono
380;7292817;e
381;7296786;pi√π
382;7302960;mi
383;;viene
384;7318836;da
385;7324128;pensare
386;7343973;che
387;7351029;possa
388;7364259;trattarsi
389;7388514;di
390;7395129;suprema
391;7412769;dignit√†
392;7474509;Perch√©
393;7507143;se
394;7515963;gli
395;7520814;americani
396;7541541;quel
397;7549920;giorno
398;7563150;ringraziano
399;7606809;i
400;7609455;tacchini
401;7628418;non
402;7633269;hano
403;7641648;nessun
404;7662816;motivo
405;7682220;di
406;7687071;ringraziare
407;7750575;e
408;7761159;infatti
409;7781886;a
410;7784091;memoria
411;7800408;d‚Äô
412;7802172;americano
413;;non
414;7844949;c'
415;7848036;è
416;7850241;mai
417;7857297;stato
418;7872732;un
419;7879788;tacchino
420;7905366;che
421;7917273;prima
422;7930062;d‚Äô
423;7932267;esser
424;7945056;amazzato
425;7989156;abbia
426;7997094;chiesto
427;8012529;la
428;8016057;parola
429;8033697;per
430;8042076;dichiarare
431;8073387;anche
432;;a
433;8084412;nome
434;8094996;dei
435;8103816;suoi
436;8110872;colleghi
437;8151885;di
438;8157618;essere
439;8174376;lieto
440;8192016;d‚Äô
441;8193780;imolarsi
442;8231265;per
443;8240085;contribuire
444;8269632;alla
445;8278893;felicit√†
446;8303589;degli
447;8314173;americani
448;8381205;Sia
449;8397963;lode
450;8411193;dunque
451;8438094;alla
452;8446032;dignit√†
453;8465877;dei
454;8475138;tacchini
455;8502039;che
456;8509095;muoiono
457;8535996;ma
458;8541288;non
459;8547903;ringraziano
460;8615376;Mentre
461;8627724;ci
462;8634339;sono
463;8642718;tanti
464;8659035;capi
465;8669619;di
466;8675793;Stato
467;8718336;che
468;8740620;invitati
469;8770167;al
470;8777223;tavolo
471;8793981;del
472;8802360;potente
473;8820441;alleato
474;8839404;americano
475;8869392;come
476;8879976;ospiti
477;8898498;d‚Äô
478;8899821;onore
479;8937306;fano
480;8948772;la
481;8953623;stessa
482;8970822;fine
483;8980965;dei
484;8989785;tacchini
485;9025506;E
486;9032121;loro
487;9041823;oltretutto
488;9076221;ringraziano
