sentence_ids,tokens,lemma,PoS,depparse,head,constituency
14,il,il,DET,det,pranzo,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sp (ADP a) (sn (DET l') (NOUN ora) (f2 (sp (ADP in) (sn (PRON cui))) (f (ibar (PRON gli) (VERB portavano)) (compt (sn (DET il) (NOUN pranzo))))))) (PUNCT ,)) (f (ibar (PRON si) (VERB nascose)) (compin (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT .)))"
14,pranzo,pranzo,NOUN,obj,portavano,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sp (ADP a) (sn (DET l') (NOUN ora) (f2 (sp (ADP in) (sn (PRON cui))) (f (ibar (PRON gli) (VERB portavano)) (compt (sn (DET il) (NOUN pranzo))))))) (PUNCT ,)) (f (ibar (PRON si) (VERB nascose)) (compin (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT .)))"
14,",",",",PUNCT,punct,ora,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sp (ADP a) (sn (DET l') (NOUN ora) (f2 (sp (ADP in) (sn (PRON cui))) (f (ibar (PRON gli) (VERB portavano)) (compt (sn (DET il) (NOUN pranzo))))))) (PUNCT ,)) (f (ibar (PRON si) (VERB nascose)) (compin (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT .)))"
14,si,si,PRON,expl,nascose,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sp (ADP a) (sn (DET l') (NOUN ora) (f2 (sp (ADP in) (sn (PRON cui))) (f (ibar (PRON gli) (VERB portavano)) (compt (sn (DET il) (NOUN pranzo))))))) (PUNCT ,)) (f (ibar (PRON si) (VERB nascose)) (compin (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT .)))"
14,nascose,nascondere,VERB,root,ROOT,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sp (ADP a) (sn (DET l') (NOUN ora) (f2 (sp (ADP in) (sn (PRON cui))) (f (ibar (PRON gli) (VERB portavano)) (compt (sn (DET il) (NOUN pranzo))))))) (PUNCT ,)) (f (ibar (PRON si) (VERB nascose)) (compin (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT .)))"
14,sotto,sotto,ADP,case,letto,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sp (ADP a) (sn (DET l') (NOUN ora) (f2 (sp (ADP in) (sn (PRON cui))) (f (ibar (PRON gli) (VERB portavano)) (compt (sn (DET il) (NOUN pranzo))))))) (PUNCT ,)) (f (ibar (PRON si) (VERB nascose)) (compin (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT .)))"
14,il,il,DET,det,letto,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sp (ADP a) (sn (DET l') (NOUN ora) (f2 (sp (ADP in) (sn (PRON cui))) (f (ibar (PRON gli) (VERB portavano)) (compt (sn (DET il) (NOUN pranzo))))))) (PUNCT ,)) (f (ibar (PRON si) (VERB nascose)) (compin (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT .)))"
14,letto,letto,NOUN,obl,nascose,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sp (ADP a) (sn (DET l') (NOUN ora) (f2 (sp (ADP in) (sn (PRON cui))) (f (ibar (PRON gli) (VERB portavano)) (compt (sn (DET il) (NOUN pranzo))))))) (PUNCT ,)) (f (ibar (PRON si) (VERB nascose)) (compin (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT .)))"
14,.,.,PUNCT,punct,nascose,"(ROOT (cp (sn (DET Un) (NOUN giorno)) (fp (PUNCT ,) (sp (ADP a) (sn (DET l') (NOUN ora) (f2 (sp (ADP in) (sn (PRON cui))) (f (ibar (PRON gli) (VERB portavano)) (compt (sn (DET il) (NOUN pranzo))))))) (PUNCT ,)) (f (ibar (PRON si) (VERB nascose)) (compin (sp (ADP sotto) (sn (DET il) (NOUN letto))))) (PUNCT .)))"
15,Entrò,entrare,VERB,root,ROOT,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,il,il,DET,det,primo,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,primo,primo,ADJ,nsubj,Entrò,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,di,di,ADP,case,servi,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,i,il,DET,det,servi,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,servi,servo,NOUN,nmod,primo,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,e,e,CCONJ,cc,vide,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,non,non,ADV,advmod,vide,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,vide,vedere,VERB,conj,Entrò,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,nessuno,nessuno,PRON,obj,vide,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
15,.,.,PUNCT,punct,Entrò,(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ primo) (spd (ADP di) (sn (DET i) (NOUN servi)))))) (CCONJ e) (f (ibar (ADV non) (VERB vide)) (compt (sq (PRON nessuno)))) (PUNCT .)))
16,Di,di,ADP,case,letto,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,sotto,sotto,ADP,fixed,Di,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,il,il,DET,det,letto,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,letto,letto,NOUN,obl,disse,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,Gambara,Gambara,PROPN,nsubj,disse,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,disse,dire,VERB,root,ROOT,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,forte,forte,ADJ,xcomp,disse,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,:,:,PUNCT,punct,disse,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,-,-,PUNCT,punct,uno,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,E,e,CCONJ,cc,uno,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,uno,uno,PRON,parataxis,lasciò,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,!-,!-,PUNCT,punct,uno,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,il,il,DET,det,servo,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,servo,servo,NOUN,nsubj,lasciò,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,lasciò,lasciare,VERB,parataxis,disse,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,il,il,DET,det,piatto,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,piatto,piatto,NOUN,obj,lasciò,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,e,e,CCONJ,cc,ritirò,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,si,si,PRON,expl,ritirò,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,ritirò,ritirare,VERB,conj,lasciò,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,spaventato,spaventato,ADJ,xcomp,ritirò,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
16,.,.,PUNCT,punct,disse,(ROOT (cp (sp (ADP Di) (ADP sotto) (sn (DET il) (NOUN letto))) (f (sn (PROPN Gambara)) (ibar (VERB disse)) (compt (sa (ADJ forte)))) (PUNCT :) (fp (PUNCT -) (fc (CCONJ E) (f3 (sq (PRON uno)))) (PUNCT !-)) (fc (f (sn (DET il) (NOUN servo)) (ibar (VERB lasciò)) (compt (sn (DET il) (NOUN piatto)))) (CCONJ e) (f (ibar (PRON si) (VERB ritirò)) (compin (sa (ADJ spaventato))))) (PUNCT .)))
17,Entrò,entrare,VERB,root,ROOT,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,il,il,DET,det,servo,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,secondo,secondo,ADJ,amod,servo,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,servo,servo,NOUN,nsubj,Entrò,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,:,:,PUNCT,punct,Entrò,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,-,-,PUNCT,punct,due!,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,E,e,CCONJ,cc,due!,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,due!,due!,NOUN,parataxis,Entrò,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,-,-,PUNCT,punct,due!,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,e,e,CCONJ,cc,scappò,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,scappò,scappare,VERB,conj,Entrò,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,via,via,ADV,advmod,scappò,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,anche,anche,ADV,advmod,lui,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,lui,lui,PRON,nsubj,scappò,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
17,.,.,PUNCT,punct,Entrò,(ROOT (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ secondo) (NOUN servo)) (dirsp (PUNCT :) (fp (PUNCT -) (CCONJ E) (sn (NOUN due!)) (PUNCT -)) (CCONJ e) (f (ibar (VERB scappò)) (compin (savv (ADV via)) (sn (ADV anche) (PRON lui)))))) (PUNCT .)))
18,Entrò,entrare,VERB,root,ROOT,"(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ terzo)))) (PUNCT ,) (PUNCT -) (fc (CCONJ E) (f3 (sn (NUM tre)))) (PUNCT !)))"
18,il,il,DET,det,terzo,"(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ terzo)))) (PUNCT ,) (PUNCT -) (fc (CCONJ E) (f3 (sn (NUM tre)))) (PUNCT !)))"
18,terzo,terzo,ADJ,nsubj,Entrò,"(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ terzo)))) (PUNCT ,) (PUNCT -) (fc (CCONJ E) (f3 (sn (NUM tre)))) (PUNCT !)))"
18,",",",",PUNCT,punct,Entrò,"(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ terzo)))) (PUNCT ,) (PUNCT -) (fc (CCONJ E) (f3 (sn (NUM tre)))) (PUNCT !)))"
18,-,-,PUNCT,punct,tre,"(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ terzo)))) (PUNCT ,) (PUNCT -) (fc (CCONJ E) (f3 (sn (NUM tre)))) (PUNCT !)))"
18,E,e,CCONJ,cc,tre,"(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ terzo)))) (PUNCT ,) (PUNCT -) (fc (CCONJ E) (f3 (sn (NUM tre)))) (PUNCT !)))"
18,tre,tre,NUM,conj,Entrò,"(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ terzo)))) (PUNCT ,) (PUNCT -) (fc (CCONJ E) (f3 (sn (NUM tre)))) (PUNCT !)))"
18,!,!,PUNCT,punct,Entrò,"(ROOT (fc (f (ibar (VERB Entrò)) (compin (sn (DET il) (ADJ terzo)))) (PUNCT ,) (PUNCT -) (fc (CCONJ E) (f3 (sn (NUM tre)))) (PUNCT !)))"
19,I,il,DET,det,servi,"(ROOT (dirsp (f (sn (DET I) (NOUN servi)) (ibar (PRON si) (VERB consultarono))) (PUNCT :) (PUNCT -) (cp (savv (ADV Ormai)) (f (ibar (AUX siamo) (VERB scoperti)))) (fp (PUNCT ,) (fs (SCONJ se) (f (sn (DET l') (NOUN astrologo)) (ibar (PRON ci) (VERB accusa)) (compt (sp (ADP a) (sn (DET il) (PROPN Re)))))) (PUNCT ,)) (f (ibar (AUX siamo) (VERB spacciati) (PUNCT .)))))"
