BEGIN,entropy,type_of_words,word
5166315,8.76986312866211,function,la
5170725,7.804802894592285,content,luce
5183514,6.675161838531494,function,della
5192775,5.465314865112305,content,notte
5206887,6.401950836181641,function,non
5215707,7.092172145843506,function,ti
5220999,9.203157424926758,content,farà
5233788,6.114148139953613,function,male
5245695,4.020981788635254,function,agli
5256279,4.383105278015137,content,occhi
5310963,7.65107536315918,content,Ho
5317578,5.762019157409668,content,paura
5359473,7.983490943908691,function,lei
5372262,6.513383865356445,content,diceva
5430915,6.77203893661499,function,Non
5441499,7.34192419052124,function,ti
5446350,8.79558277130127,content,farà
5459139,3.8975419998168954,function,male
5505003,5.054492950439453,content,vedrai
5582619,2.9970619678497314,content,Abissina
5610402,7.15617561340332,function,piano
5622309,4.7571001052856445,function,piano
5661558,8.54578971862793,content,seguì
5679198,6.0220723152160645,function,il
5686695,4.028738021850586,content,principe
5708304,1.953951120376587,content,Tonno
5723298,4.348084926605225,function,verso
5740056,1.3882653713226318,function,l'
5741820,2.36150336265564,content,alto
5786361,6.171492576599121,content,mano
5798382,6.886454582214356,function,a
5802237,1.2912322282791138,content,mano
5815908,4.688997745513916,function,che
5819877,4.36363410949707,content,saliva
5855598,5.5239577293396,content,vedeva
5875884,6.734315872192383,function,una
5885586,8.47412395477295,content,luce
5900580,6.084836959838867,content,bianca
5961438,7.174001693725586,function,però
5973345,5.837376594543457,function,non
5989221,7.271628379821777,content,dolorosa
6018768,3.88020133972168,function,come
6028911,5.520524024963379,function,quella
6046110,5.234920501708984,function,del
6056253,3.8441667556762695,content,sole
6095943,5.655055999755859,function,più
6104763,5.629266262054443,content,tenue
6159006,7.048144817352295,function,Era
6166944,8.550694465637207,function,la
6171354,5.754421234130859,content,Luna
6247651,7.017383575439453,function,Così
6258672,7.122408866882324,function,i
6262641,7.305332183837891,,due
6277635,5.457635879516602,content,nuotarono
6303874,6.172972202301025,content,felici
6338493,2.690819263458252,function,nell'
6349077,3.587412118911743,content,acqua
6367158,3.190343379974365,content,argentata
6401115,4.537250518798828,function,per
6411258,8.129094123840332,function,tutta
6424929,2.0269482135772705,function,la
6431103,2.5947394371032715,content,notte
6489315,7.823703765869141,function,e
6492843,8.21633529663086,function,quando
6510042,7.012150764465332,function,al
6515775,4.659902095794678,content,mattino
6547968,6.371432781219482,function,il
6553701,3.5190677642822266,content,sole
6571782,5.658720016479492,content,spuntò
6635286,2.725583791732788,content,Abissina
6662187,7.767194747924805,content,tornò
6681591,4.965658664703369,function,verso
6696585,3.03983736038208,function,il
6707610,4.274851799011231,content,fondo
6741567,5.85092830657959,content,dicendo
6790959,5.711266994476318,function,	A
6792723,8.615005493164062,function,questa
6810363,5.766620635986328,content,notte
6826680,8.725667953491211,content,bel
6835941,3.7006101608276367,content,principe
6876954,6.146112442016602,function,E
6883569,7.683712005615234,function,a
6886656,8.284364700317383,function,tutte
6904296,1.0414139032363892,function,le
6910029,4.962704658508301,content,notti
6927669,7.553793430328369,function,che
6936930,8.350324630737305,content,verranno
