BEGIN,entropy,type_of_words,word
6757443.0,3.534653425216675,content,ostile
6796251.0,7.3129563331604,function,anche
6810054.0,4.947238445281982,function,il
6816978.0,2.11526870727539,content,cardellino
6853581.0,4.605881214141846,content,ripigliò
,5.587028980255127,function,a
6876954.0,5.594510078430176,content,cantare
6955011.0,6.1537184715271,content,Facevamo
6979266.0,9.315662384033203,function,dei
6988086.0,6.482519626617432,content,duetti
7009695.0,4.329102516174316,content,improvvisati
7060851.0,7.607523918151855,function,che
7068789.0,8.667547225952148,content,pareva
7084224.0,4.014777183532715,function,d'
7086429.0,7.4176435470581055,function,essere
,8.113982200622559,function,a
7106274.0,9.454524040222168,function,una
7112889.0,7.165221214294434,content,jam
7120386.0,6.251425266265869,content,session
7201089.0,7.132396697998047,function,Un'
7206822.0,8.154619216918945,content,estate
7244307.0,5.056279182434082,function,dovetti
7267680.0,9.219330787658691,content,andare
7282674.0,6.182773590087891,function,in
7289289.0,6.329939842224121,content,Sicilia
7362936.0,7.588718891143799,function,La
7368228.0,8.3446044921875,function,mia
7375725.0,7.29627799987793,content,famiglia
7407477.0,7.42030143737793,function,se
7415856.0,2.295152187347412,function,ne
7419384.0,7.384611129760742,content,andò
7431732.0,4.91576099395752,function,nella
7440993.0,9.53801155090332,content,casa
7455546.0,5.723739147186279,function,in
7461279.0,5.564875602722168,content,Toscana
7499205.0,7.685900211334228,function,Le
7508466.0,9.58039379119873,function,due
7513758.0,7.288453102111816,content,gabbie
7527429.0,8.247020721435547,function,venivano
7541982.0,6.584318161010742,content,appese
7560504.0,5.890810966491699,function,a
7562709.0,9.161222457885742,function,un
7566237.0,9.098814964294434,content,enorme
7581672.0,5.339612483978272,content,castagno
7607691.0,5.987078666687012,function,davanti
7624449.0,3.506511211395264,function,alla
7631064.0,5.873255729675293,content,porta
7687071.0,7.368325710296631,function,Un
7694127.0,8.31985092163086,content,pomeriggio
7714413.0,3.2994701862335205,content,telefonai
7737768.0,5.112167835235596,function,a
7739109.0,6.8556718826293945,function,mia
7747929.0,2.5454297065734863,content,moglie
7760718.0,4.878229141235352,content,Rosetta
7802613.0,6.878378868103027,function,Quello
7815402.0,4.698662281036377,function,che
7818489.0,5.340175628662109,content,capitò
7838334.0,7.032254695892334,function,subito
7852887.0,6.172790050506592,function,dopo
7863471.0,6.292959690093994,function,la
7868322.0,6.847751140594482,content,telefonata
7896546.0,7.985365867614746,function,lo
7900515.0,7.04143762588501,content,seppi
7915950.0,4.886538982391357,function,da
7920360.0,7.922210693359375,function,lei
7960491.0,7.413628578186035,function,Mia
7966224.0,3.5634169578552246,content,suocera
7988274.0,4.639820098876953,function,s'
7992684.0,3.3884522914886475,content,affacciò
8009001.0,6.595216274261475,function,alla
8016057.0,4.483103275299072,content,finestra
8035902.0,4.818874359130859,function,e
8039430.0,6.956106185913086,content,disse
8056629.0,3.4375874996185303,function,ad
8060157.0,6.520176887512207,content,alta
8072505.0,1.7899657487869265,content,voce
8110431.0,6.263912200927734,function,Ciao
8123220.0,5.776145935058594,content,Andrea
8138214.0,8.612225532531738,function,quando
8150121.0,7.239727973937988,function,sei
8161146.0,6.622964859008789,content,arrivato
8222004.0,3.8808107376098633,function,Mia
8229501.0,2.61087417602539,content,moglie
8242290.0,6.8061203956604,content,strammò
8297856.0,7.262833595275879,function,Aveva
8306235.0,7.932849884033203,function,appena
8327403.0,7.0401763916015625,content,finito
8346807.0,4.168599605560303,function,di
8351658.0,5.694981575012207,content,parlarmi
8373267.0,4.393132209777832,function,al
8376354.0,4.55769157409668,content,telefono
8425746.0,7.25715160369873,function,Che
8434125.0,7.355590343475342,content,dici
8446473.0,4.34349250793457,content,mamma
8485744.0,5.5724287033081055,content,Salutavo
8506008.0,5.806174755096436,content,Andrea
8534232.0,5.328573226928711,function,Dov'
8539965.0,1.1020371913909912,content,è
8544816.0,7.98917293548584,function,che
8549226.0,7.754561424255371,function,non
8556282.0,7.870671272277832,function,lo
8563779.0,7.364925861358643,content,vedo
8600823.0,6.417455673217773,function,È
8602587.0,7.770231246948242,function,ancora
8616258.0,7.599479675292969,function,in
8620668.0,5.543804168701172,content,Sicilia
8678439.0,7.33035945892334,function,Ma
8681967.0,7.480952262878418,function,che
8690346.0,7.074653148651123,content,dici
8711955.0,3.186153650283813,function,Se
8719452.0,7.080885410308838,function,ho
8722980.0,7.304262638092041,function,appena
8732682.0,4.763101100921631,content,sentito
8752086.0,6.5819196701049805,function,la
8756937.0,6.849470138549805,function,sua
8765316.0,4.57919979095459,content,voce
8817354.0,5.321066856384277,function,E
8820441.0,3.817842960357666,function,in
8827497.0,4.652490139007568,function,quel
8834553.0,3.465578317642212,content,momento
8849988.0,7.079702377319336,function,anche
8861454.0,4.798327922821045,function,mia
8869392.0,2.630333423614502,content,moglie
8896293.0,4.920488357543945,content,sentì
8912169.0,7.047746181488037,function,una
8920107.0,7.5473856925964355,content,voce
8933778.0,6.771315097808838,content,rauca
8952741.0,4.229872226715088,function,dall'
8959356.0,6.044359683990479,content,accento
8979642.0,6.144749164581299,content,siciliano
9043587.0,6.768182754516602,function,Era
9051084.0,2.905998468399048,content,Pimpigallo
9083277.0,4.365741729736328,function,che
9087246.0,7.716971874237059,function,mi
9095625.0,4.12288236618042,content,imitava
9109296.0,6.345067977905273,function,alla
9117234.0,5.638538837432861,content,perfezione
9197447.0,6.988368988037109,function,Quando
