BEGIN,entropy,type_of_words,word
7560063.0,6.673007965087891,content,scese
7626213.0,7.693364143371582,function,e
7627536.0,7.675791263580322,function,lì
7636356.0,7.272792816162109,function,lo
7640766.0,8.207295417785645,content,portarono
7664139.0,5.654611110687256,function,in
7671195.0,1.501791000366211,content,giro
7683543.0,4.728276252746582,function,tutto
7699860.0,4.210932731628418,function,il
7707798.0,4.740291595458984,content,giorno
7750575.0,7.672783851623535,function,ben
7759395.0,4.90514087677002,content,aperto
7804818.0,6.133632659912109,content,bagnato
7846272.0,4.314323425292969,function,e
7852446.0,6.384086608886719,content,contento
