word,phoneme,phoneme_surprisal
grandi,r,0.5586970410301914
grandi,a,0.6270954015429614
grandi,n,0.1344467001206485
grandi,d,0.1543403608154845
grandi,i,0.5937679966899744
cose,k,3.561853101688771
cose,O,2.8013180755367295
cose,z,1.2019753482299114
cose,e,0.02590902172206369
da,d,2.4882016465348458
da,a,1.1467135932049253
dir,d,2.649637438783104
dir,i,0.025948527532833082
dir,r,7.755775442611685
è,E,8.644899190326836
da,d,3.5940841835053967
da,a,2.9262211380123015
ascoltare,a,4.527257809943946
ascoltare,s,2.0560932604566324
ascoltare,k,0.8229257854869927
ascoltare,o,0.0003204012114337652
ascoltare,l,-0.0
ascoltare,t,-0.0
ascoltare,a,0.005759911621540481
ascoltare,r,0.04669646816384248
ascoltare,e,0.19962824033475696
pian,p,3.851115266091222
pian,j,4.045821985798678
pian,a,2.0593222613686755
pian,n,4.459419840624113
piano,p,0.9212368408843583
piano,j,0.006909566696580617
piano,a,0.00016949495066063215
piano,n,0.0003548364915616065
piano,o,0.008940149367078367
a,a,6.27797763886838
starsene,s,3.65035931438249
starsene,t,3.642632114729016
starsene,a,1.4023439773418287
starsene,r,0.5740818680316179
starsene,s,5.246292692584373
starsene,e,-0.0
starsene,n,-0.0
starsene,e,-0.0
sempre,s,2.9837563838199648
sempre,E,3.089469875497232
sempre,m,0.5541540847664788
sempre,p,-0.0
sempre,r,-0.0
sempre,e,-0.0
zitti,ts,8.951595966516832
zitti,i,0.06382074142156428
zitti,tt,0.023001059229366266
zitti,i,0.832208655164344
è,E,9.157732193142834
immusoniti,i,4.350048143890692
immusoniti,mm,6.073606001233281
immusoniti,u,8.749343045840273
immusoniti,z,19.931568569324174
immusoniti,o,-0.0
immusoniti,n,-0.0
