TOKEN;BEGIN;ORT
254;4414410;di
255;4418379;mia
256;4428963;figlia
257;4444398;riempimmo
258;4466889;due
259;4472622;sotto
260;4487175;tazze
261;4502169;d‚Äô
262;4503492;acqua
263;4520691;e
264;4522455;mangime
265;4561704;e
266;4563027;gliele
267;4573611;mettemmo
268;4597425;davanti
269;4648581;l
270;4653432;indomani
271;4671954;mattina
272;4703560;comprai
273;4721346;un‚Äô
274;4724433;altra
275;4737663;gabbia
276;4786031;Tutti
277;4796316;i
278;4799403;giorni
279;4811751;gli
280;4817484;parlavo
281;4856292;Lo
282;4862025;chiamavo
283;4880106;Pimpigallo
284;4920237;o
285;4929939;Pimpi
286;4978449;Pimpi
287;4995207;saluta
288;5010201;il
289;5014611;tuo
290;5020344;amico
291;5045481;Digli
292;5060475;ciao
293;5073705;cardellino
294;5146029;Una
295;5155290;mattina
296;5191452;mentre
297;5205564;gli
298;5211738;parlavo
299;5244813;pigli??
300;5259807;una
301;5270391;curiosa
302;5289354;posizione
303;5352417;Si
304;5359032;mise
305;5370057;capovolto
306;5402250;con
307;5407101;la
308;5411511;coda
309;5422095;in
310;5428710;alto
311;5452083;e
312;5453406;con
313;5458698;la
314;5464872;testina
315;5485599;in
316;5493978;gi??
317;5540283;Da
318;5544252;allora
319;5560128;appena
320;5578209;mi
321;5583942;vedeva
322;5605110;si
323;5616135;metteva
324;5634216;cos?¨
325;5657148;e
326;5658471;io
327;5664645;gli
328;5672142;parlavo
329;5743143;Il
330;5746671;cardellino
331;5777100;quando
332;5787684;si
333;5796945;fu
334;5802678;abituato
335;5830020;alla
336;5837958;presenza
337;5860449;del
338;5867064;compagno
339;5893524;ripigli??
340;5915133;a
341;5921020;cantare
342;5995209;un
343;6001128;pomeriggio
344;6023619;mi
345;6031116;sembr??
346;6045228;che
347;6050520;la
348;6055812;voce
349;6065955;del
350;6075657;cardellino
351;6121962;fosse
352;6135192;diversa
353;6155478;dal
354;6163857;solito
355;6197373;Uscii
356;6213249;a
357;6217659;vedere
358;6267492;Era
359;6273666;Pimpigallo
360;6304977;che
361;6307182;imitava
362;6323940;alla
363;6333201;perfezione
364;6365835;il
365;6370245;cardellino
366;6439923;Il
367;6446538;quale
368;6469911;stava
369;;a
370;6486669;guardarlo
371;6512688;tra
372;6519303;lo
373;6525036;sdegnato
374;6551055;e
375;6552378;l‚Äô
376;6555906;offeso
377;6625584;Poi
378;6656454;dopo
379;6666597;un
380;6671448;altro
381;6686001;lungo
382;6702759;periodo
383;6728778;di
384;6735834;silenzio
385;6757443;ostile
386;6796251;anche
387;6810054;il
388;6816978;cardellino
389;6853581;ripigli??
390;;a
391;6876954;cantare
392;6955011;Facevamo
393;6979266;dei
394;6988086;duetti
395;7009695;improvvisati
396;7060851;che
397;7068789;pareva
398;7084224;d‚Äô
399;7086429;essere
400;;a
401;7106274;una
402;7112889;jam
403;7120386;session
404;7201089;Un‚Äô
405;7206822;estate
406;7244307;dovetti
407;7267680;andare
408;7282674;in
409;7289289;Sicilia
410;7362936;La
411;7368228;mia
412;7375725;famiglia
413;7407477;se
414;7415856;ne
415;7419384;and??
416;7431732;nella
417;7440993;casa
418;7455546;in
419;7461279;Toscana
420;7499205;Le
421;7508466;due
422;7513758;gabbie
423;7527429;venivano
424;7541982;appese
425;7560504;a
426;7562709;un
427;7566237;enorme
428;7581672;castagno
429;7607691;davanti
430;7624449;alla
431;7631064;porta
432;7687071;Un
433;7694127;pomeriggio
434;7714413;telefonai
435;7737768;a
436;7739109;mia
437;7747929;moglie
438;7760718;Rosetta
439;7802613;Quello
440;7815402;che
441;7818489;capit??
442;7838334;subito
443;7852887;dopo
444;7863471;la
445;7868322;telefonata
446;7896546;lo
447;7900515;seppi
448;7915950;da
449;7920360;lei
450;7960491;Mia
451;7966224;suocera
452;7988274;s'
453;7992684;affacciò
454;8009001;alla
455;8016057;finestra
456;8035902;e
457;8039430;disse
458;8056629;ad
459;8060157;alta
460;8072505;voce
461;8110431;ciao
462;8123220;Andrea
463;8138214;quando
464;8150121;sei
465;8161146;arrivato
466;8222004;Mia
467;8229501;moglie
468;8242290;strammò
469;8297856;Aveva
470;8306235;appena
471;8327403;finito
472;8346807;di
473;8351658;parlarmi
474;8373267;al
475;8376354;telefono
476;8425746;che
477;8434125;dici
478;8446473;mamma
479;8485744;salutavo
480;8506008;Andrea
481;8534232;dov
482;8539965;è
483;8544816;che
484;8549226;non
485;8556282;lo
486;8563779;vedo
487;8600823;è
488;8602587;ancora
489;8616258;in
490;8620668;Sicilia
491;8678439;Ma
492;8681967;che
493;8690346;dici
494;8711955;Se
495;8719452;ho
496;8722980;appena
497;8732682;sentito
498;8752086;la
499;8756937;sua
500;8765316;voce
501;8817354;e
502;8820441;in
503;8827497;quel
504;8834553;momento
505;8849988;anche
506;8861454;mia
507;8869392;moglie
508;8896293;sent?¨
509;8912169;una
510;8920107;voce
511;8933778;rauca
512;8952741;dall
513;8959356;accento
514;8979642;siciliano
515;9043587;Era
516;9051084;Pimpigallo
517;9083277;che
518;9087246;mi
519;9095625;imitava
520;9109296;alla
521;9117234;perfezione
522;9197447;Quando
523;9210285;tornai
524;9240273;la
525;9245124;prima
526;9256590;cosa
527;9267174;che
528;9274450;feci
529;9288783;fu
530;9293193;domandargli
531;9335529;Ciao
532;9349200;Pimpi
533;9363753;come
534;9374337;stai
535;9417996;E
536;9426816;lui
537;9436518;con
538;9440928;la
539;9446661;mia
540;9454599;voce
541;9485028;mannaggia
