TOKEN;BEGIN;ORT
308;5717124;evidentemente
309;5773572;lo
310;5781510;prese
311;5796504;un
312;5801796;nuovo
313;5814585;dubbio
314;5880735;Per
315;5886027;la
316;5890878;seconda
317;5910723;volta
318;5923071;andò
319;;a
320;5940711;consultare
321;5972022;il
322;5975991;direttore
323;6044346;Dal
324;6054489;banco
325;6069483;il
326;6075657;Bussi
327;6109173;non
328;6117552;poteva
329;6130782;afferrare
330;6162975;le
331;6166062;parole
332;6215454;Per
333;6222069;quattromila
334;6253380;lire
335;6266610;quante
336;6282927;storie
337;6310269;pensava
338;6329673;intanto
339;6372891;E
340;6374214;se
341;6384357;fossero
342;6399792;state
343;6415227;centomila
344;6486466;Quando
345;6496371;Dio
346;6505632;volle
347;6537825;l
348;6540030;impiegato
349;6565167;tornò
350;6577956;al
351;6584571;banco
352;6640137;deluso
353;6663069;si
354;6669684;sarebbe
355;6686001;detto
356;6714225;di
357;6719517;non
358;6726573;trovare
359;6742008;altri
360;6755679;motivi
361;6776406;per
362;6781257;ampliare
363;6806394;le
364;6810804;sue
365;6820065;investigazioni
366;6900327;Ecco
367;6909147;fatto
368;6926346;si
369;6931638;accomodi
370;6947955;alla
371;6955452;cassa
372;7007049;E
373;7013664;col
374;7022043;passaporto
375;7054236;gli
376;7063056;diede
377;7074963;un
378;7082901;tagliando
379;7106274;numerato
380;7178598;Alla
381;7185213;cassa
382;7203294;quando
383;7215201;fu
384;7221375;il
385;7226226;suo
386;7231518;turno
387;7247394;il
388;7251363;Bussi
389;7266357;consegnò
390;7287525;il
391;7293699;tagliando
392;7336917;Il
393;7341768;cassiere
394;7367346;uomo
395;7381017;grasso
396;7399098;e
397;7400862;autorevole
398;7446285;palpeggiò
399;7469217;l
400;7470981;assegno
401;7487298;attentamente
402;7542423;riscontrò
403;7570647;la
404;7575057;bolletta
405;7597107;relativa
406;7627095;guardò
407;7642530;il
408;7649586;Bussi
409;7673400;e
410;7678692;poi
411;7684866;l
412;7687071;assegno
413;7705707;ancora
414;7752780;pure
415;7765569;lui
416;7773507;cercando
417;7795998;forse
418;7812756;una
419;7819371;misteriosa
420;7845390;somiglianza
421;7890372;fra
422;7897869;la
423;7903161;tratta
424;7920360;bancaria
425;7957845;e
426;7959168;l
427;7964901;uomo
428;8012088;infine
429;8037666;perforò
430;8058834;il
431;8065449;foglietto
432;8096760;con
433;8105139;uno
434;8113518;speciale
435;8135127;timbro
436;8149913;a
437;8151885;spilli
438;8186283;lo
439;8191134;rimirò
440;8207010;di
441;8211861;nuovo
442;8230383;lo
443;8235234;depose
444;8251992;di
445;8258166;fianco
446;8272097;a
447;8273601;sé
448;8283744;in
449;8287272;una
450;8294769;cassetta
451;8364888;Dopodiché
452;8408758;con
453;8416485;solennità
454;8443827;sacerdotale
455;8509536;trasse
456;8525412;le
457;8531145;banconote
458;8572158;facendole
459;8595090;schioccare
460;8619786;tra
461;8625960;le
462;8633457;dita
463;8655039;con
464;8661240;un
465;8667414;colpetto
466;8690787;caratteristico
467;8765757;uno
468;8787807;due
469;8806770;tre
470;8827951;quattro
471;8846019;fogli
472;8871597;da
473;8877330;diecimila
474;8905373;lire
475;8943674;e
476;8945839;li
477;8953623;passò
478;8969499;al
479;8973027;cliente
