BEGIN,Zipf_freq,type_of_words,word
2488563,,content,stragenerale
2518551,6.553884221,function,si
2526048,3.074584665,content,fregava
2541042,6.624997683,function,le
2545893,5.2980314,content,mani
2557359,6.912435835,function,per
2563092,7.055331658,function,la
2567943,2.168646835,content,contentezza
2605869,2.741151583,function,e
2608515,4.784486182,content,diceva
2650555,6.212844009,function,quando
2660553,7.039560886,function,il
2664963,6.336217551,function,mio
2673783,3.845580985,content,cannone
2694510,3.322862525,content,sparerà
2732436,6.584780852,function,i
2734641,4.43371304,content,nemici
2752281,2.552651066,content,scapperanno
2786679,4.822772692,content,fin
2794617,5.666529051,function,sulla
2808288,4.705470983,content,luna
2866941,5.695815269,content,ecco
2876643,7.039560886,function,il
2880171,5.00500427,content,gran
2892519,5.627006329,content,momento
2940588,7.039560886,function,il
2947203,,content,cannonissimo
2985570,6.283626334,function,era
2995272,3.902730459,content,puntato
3015558,5.034218313,function,sui
3025701,4.43371304,content,nemici
3090087,5.985902456,function,noi
3099348,6.517126939,function,ci
3102876,5.019679769,function,eravamo
3117429,2.863021088,content,riempiti
3144330,6.624997683,function,le
3146976,4.40483924,content,orecchie
3162852,7.232814475,function,di
3166380,2.120342156,content,ovatta
3202542,5.965637226,function,perché
3215308,7.039560886,function,il
3220623,2.759124954,content,frastuono
3256344,4.87822919,function,poteva
3272220,2.304866582,content,romperci
3296034,6.584780852,function,i
3300885,2.894214608,content,timpani
3332637,2.741151583,function,e
3337047,7.055331658,function,la
3343221,3.604222994,content,tromba
3360420,7.232814475,function,di
3364830,,content,eustachio
3465378,6.655915487,function,lo
3474198,,content,stragenerale
3507273,,content,bombone
3529764,1.19092323,content,sparone
3555342,,content,pestafracassone
3601206,3.19092323,content,ordinò
3638691,5.109241952,content,fuoco
3692052,7.065833912,function,un
3699108,2.93128592,content,artigliere
3725568,2.381254928,content,premette
3745395,7.065833912,function,un
3750705,3.918057654,content,pulsante
3800538,2.741151583,function,e
3807153,5.87641417,function,d
3810681,4.516644088,content,improvviso
3841992,6.577812618,function,da
3847725,7.065833912,function,un
3853458,5.409077839,content,capo
3864924,5.81126753,function,all
3873744,5.925371002,function,altro
3888738,6.41186379,function,del
3900645,4.826054975,content,fronte
3927105,6.553884221,function,si
3936366,2.270104476,content,udì
3945627,7.065833912,function,un
3952683,3.547904631,content,gigantesco
3982671,1.588863239,content,scampanio
4032945,1.19092323,content,din
4054554,2.065984493,content,don
4075281,1.844135744,content,dan
4111443,5.985902456,function,noi
4120263,6.517126939,function,ci
4127319,1.19092323,content,levammo
4142754,6.640107629,function,l
4144518,2.120342156,content,ovatta
4159953,5.089758068,function,dalle
4171419,4.40483924,content,orecchie
4186854,6.912435835,function,per
4192587,3.530374671,content,sentir
4211991,5.752066371,content,meglio
4258296,1.19092323,content,din
4279464,2.065984493,content,don
4297545,1.844135744,function,dan
4318272,1.734991274,content,tuonava
4336353,7.039560886,function,il
4343409,,content,cannonissimo
4398093,2.741151583,function,e
4403826,3.469676831,,centomila
4434255,2.638081261,content,echi
4466889,1.96907448,content,ripetevano
4495113,6.912435835,function,per
4503933,3.555474225,content,monti
4525101,2.741151583,function,e
4529511,6.912435835,function,per
4536567,3.083017833,content,valli
4565232,1.19092323,content,din
4587723,2.065984493,,don
4608009,1.844135744,content,dan
4664016,5.109241952,content,fuoco
4701501,2.894214608,content,gridò
4716054,6.655915487,function,lo
4720905,,content,stragenerale
4754421,6.912435835,function,per
4758831,7.055331658,function,la
4765887,4.814327598,content,seconda
4784409,5.820011577,content,volta
4817925,5.109241952,content,fuoco
4839975,3.594901194,content,perbacco
4898187,6.640107629,function,l
4901274,2.93128592,content,artigliere
4926411,2.381254928,content,premette
4944033,3.904833584,content,nuovamente
4967424,7.039560886,function,il
4975362,3.918057654,content,pulsante
5019462,2.741151583,function,e
5027400,7.232814475,function,di
5033133,5.649402438,content,nuovo
5047686,7.065833912,function,un
5055183,2.433961279,content,festoso
5081202,4.25575545,content,concerto
5108544,7.232814475,function,di
5112072,3.650315718,content,campane
5150015,6.553884221,function,si
5157936,2.979798346,content,diffuse
5181309,7.232814475,function,di
5186601,3.330802316,content,trincea
5209092,6.797274494,function,in
5216148,3.330802316,content,trincea
5279652,3.623090499,content,pareva
5294646,7.250456545,function,che
5299497,2.03602127,content,suonassero
5330808,5.500638545,content,insieme
5351094,5.553895518,function,tutte
5363883,6.624997683,function,le
5369616,3.650315718,content,campane
5400486,6.267030034,function,della
5410188,5.513152865,function,nostra
5429592,3.981208394,content,patria
5487804,6.655915487,function,lo
5493978,,content,stragenerale
5525730,6.553884221,function,si
5535432,2.321256999,content,strappava
5554395,6.584780852,function,i
5557041,4.980151287,content,capelli
5578209,6.912435835,function,per
5585265,7.055331658,function,la
5590998,4.425440514,content,rabbia
5621868,2.741151583,function,e
5628924,3.34167967,content,continuò
5649651,7.004335738,function,a
5651415,,content,strapparseli
5691105,4.822772692,content,fin
5698602,7.250456545,function,che
5700807,4.236050537,function,gliene
5713596,3.767840186,content,rimase
5733882,6.015055575,function,uno
5746230,6.359323473,content,solo
5808852,5.853751865,content,poi
5839722,6.517126939,function,ci
5850747,5.104021496,content,fu
5860449,7.065833912,function,un
5861772,5.627006329,content,momento
5880735,7.232814475,function,di
5887791,4.800730999,content,silenzio
5950413,5.795365296,function,ed
5956587,5.695815269,content,ecco
5971581,7.250456545,function,che
5975550,5.35125668,function,dall
5986134,5.649409994,content,altra
6000687,5.847768581,content,parte
6016122,6.41186379,function,del
6027588,4.826054975,content,fronte
6049638,6.562704781,function,come
6069042,6.912435835,function,per
6075657,7.065833912,function,un
6082272,4.643935621,content,segnale
6129900,3.603383777,content,rispose
6164298,7.065833912,function,un
6172236,3.71983993,content,allegro
6201342,2.781987837,content,assordante
6255144,1.19092323,content,din
6276753,2.065984493,function,don
6298362,1.844135744,content,dan
6353046,5.965637226,function,perché
6364071,4.942971678,function,dovete
6379065,5.591789191,content,sapere
6415019,7.250456545,function,che
6421401,6.115086172,content,anche
6432686,7.039560886,function,il
6437718,4.8056623,content,comandante
6472116,6.108229139,function,dei
6480495,4.43371304,content,nemici
6517098,7.039560886,function,il
6521949,,content,mortesciallo
6563844,3.909839916,content,von
6579279,,content,bombonen
6614559,,content,sparonen
6651603,,content,pestafrakasson
6731424,5.632280537,function,aveva
6741690,5.544820235,content,avuto
6755238,6.640107629,function,l
6758766,5.567345054,content,idea
6782139,7.232814475,function,di
6789195,3.107377179,content,fabbricare
6811245,7.065833912,function,un
6818301,,content,cannonissimo
6856668,6.620271703,function,con
6863724,6.624997683,function,le
6871221,3.650315718,content,campane
6899445,6.41186379,function,del
6909588,6.051850878,function,suo
6916644,5.055196927,content,paese
6973092,1.19092323,content,din
6995142,1.844135744,function,dan
7036917,1.734991274,content,tuonava
7054134,5.836954264,content,adesso
7073640,7.039560886,function,il
7080255,5.601168865,function,nostro
7096572,3.845580985,content,cannone
7147728,2.065984493,content,don
7186095,3.284344915,content,rispondeva
7220934,6.160949149,function,quello
7235046,6.108229139,function,dei
7240779,4.43371304,content,nemici
7307811,2.741151583,function,e
7312221,6.584780852,function,i
7315308,4.567043756,content,soldati
7339563,6.108229139,function,dei
7346619,5.996192947,,due
7353675,3.460436174,content,eserciti
7399980,,content,balzavano
7430409,5.089758068,function,dalle
7441434,3.071736822,content,trincee
7495677,6.553884221,function,si
7504056,3.029772321,content,correvano
7528456,4.860240111,content,incontro
7572852,2.605896578,content,ballavano
7598430,2.741151583,function,e
7601076,2.808971327,content,gridavano
7650468,6.624997683,function,le
7657965,3.650315718,content,campane
7690599,6.624997683,function,le
7698537,3.650315718,content,campane
7759836,7.249521761,function,è
7766010,5.184888228,content,festa
7799967,7.249521761,function,è
7801731,3.440121587,content,scoppiata
7829073,7.055331658,function,la
7834365,5.057358263,content,pace
7886844,6.655915487,function,lo
7893900,,content,stragenerale
7925652,2.741151583,function,e
7926975,7.039560886,function,il
7929180,,content,mortesciallo
7961814,2.381254928,content,salirono
7987833,5.056412152,function,sulle
8000622,5.914407635,function,loro
8010765,3.405767078,content,automobili
8048691,2.741151583,function,e
8053101,2.352291232,content,corsero
8082207,4.984539024,content,lontano
8131158,2.741151583,function,e
8137332,1.491953226,content,consumarono
8176581,5.540385318,function,tutta
8192898,7.055331658,function,la
8198190,4.28556902,content,benzina
8247141,6.662005813,function,ma
8251992,7.039560886,function,il
8263017,4.455623022,content,suono
8279334,5.949172583,function,delle
8289918,3.650315718,content,campane
8326962,5.74096192,function,li
8329608,2.906926574,content,inseguiva
8365452,6.01813737,content,ancora
