TOKEN;BEGIN;ORT
240;4707675;avere
241;4717818;il
242;4724874;buon
243;4737222;senso
244;4753539;di
245;4759272;andare
246;4772061;a
247;4776912;piedi
248;4828950;Ma
249;4833801;non
250;4840416;è
251;4847472;colpa
252;4864671;mia
253;4899510;grida
254;4915386;tra
255;4922883;i
256;4928175;singhiozzi
257;4957281;l
258;4960368;ex
259;4975362;Dieci
260;5044162;Sì
261;5068413;è
262;5071500;colpa
263;5086053;del
264;5093550;gatto
265;5127066;Dicono
266;5142942;tutti
267;5156172;così
268;5211297;Il
269;5218794;Quattro
270;5239080;scende
271;5256212;alla
272;5265099;prima
273;5280534;fermata
274;5323311;rosso
275;5355504;come
276;5370498;una
277;5380200;poltrona
278;5406660;rossa
279;5474133;Ahi
280;5503239;ne
281;5508531;ha
282;5512059;fatta
283;5529258;un
284;5534550;altra
285;5550867;delle
286;5561451;sue
287;5602023;ha
288;5604228;schiacciato
289;5637303;i
290;5643477;piedi
291;5657589;a
292;5661999;qualcuno
293;5726155;Scusi
294;5756814;scusi
295;5775777;tanto
296;5793417;signora
297;5849424;Ma
298;5854349;la
299;5858685;Signora
300;5878530;non
301;5886468;si
302;5894406;è
303;5899698;arrabbiata
304;5950942;anzi
305;5967320;sorride
306;6030234;Guarda
307;6051843;guarda
308;6072129;Guarda
309;6106086;è
310;6108291;nientemeno
311;6135633;che
312;6139161;la
313;6144453;Moltiplicazione
314;6229566;Ha
315;6234858;un
316;6244119;cuore
317;6259554;grosso
318;6285132;così
319;6306741;lei
320;6341580;e
321;6342903;non
322;6351723;può
323;6357015;sopportare
324;6389649;la
325;6394941;vista
326;6409053;delle
327;6418755;persone
328;6435513;infelici
329;6498580;seduta
330;6516877;stante
331;6535620;moltiplica
332;6560757;il
333;6566490;Quattro
334;6582807;per
335;6590745;tre
336;6630435;ed
337;6636168;ecco
338;6648075;un
339;6653367;magnifico
340;6686442;Dodici
341;6723927;pronto
342;6740685;per
343;6746418;contare
344;6770673;un
345;6775524;intera
346;6800220;dozzina
347;6820947;d
348;6823152;uova
349;6872544;Evviva
350;6905619;grida
351;6920070;il
352;6929433;Dodici
353;6959862;sono
354;6973533;promosso
355;7019397;Promosso
356;7047621;più
357;7060410;due
