TOKEN;BEGIN;ORT
298;5908077;la
299;5912928;prima
300;5925276;cucchiaiata
301;5955264;si
302;5962320;disgustò
303;6005097;perché
304;6017886;c'
305;6023178;era
306;6028470;caduta
307;6046992;dentro
308;6065073;una
309;6069924;mosca
310;6125049;Mi
311;6130782;fa
312;6136956;schifo
313;6174882;disse
314;6193404;l
315;6195168;imperatore
316;6228684;Se
317;6269256;non
318;6275871;era
319;6283809;buona
320;6301890;la
321;6306741;mosca
322;6322617;non
323;6330996;ci
324;6335406;cascava
325;6377742;disse
326;6393177;l
327;6394941;Apollonia
328;6458445;Ma
329;6462855;ormai
330;6476526;l
331;6478290;imperatore
332;6503868;si
333;6511365;era
334;6516657;arrabbiato
335;6565167;e
336;6570459;ordinò
337;6587658;ai
338;6593391;suoi
339;6602211;soldati
340;6637932;di
341;6644106;tagliare
342;6667038;le
343;6672330;mani
344;6681591;all'
345;6690852;Apollonia
346;6759207;Allora
347;6775083;la
348;6783021;gente
349;6797133;si
350;6805071;ribellò
351;6842556;e
352;6846966;mandò
353;6859755;a
354;6863724;dire
355;6873867;all'
356;6879600;imperatore
357;6917085;che
358;6921054;se
359;6929433;lui
360;6941781;faceva
361;6958539;tagliare
362;6979707;le
363;6984558;mani
364;6992496;all'
365;7001316;Apollonia
366;7029099;loro
367;7058205;gli
368;7061292;avrebbero
369;7089075;tagliato
370;7110684;la
371;7114653;corona
372;7137144;con
373;7147287;tutta
374;7158312;la
375;7163163;testa
376;7217406;perché
377;7230636;teste
378;7245630;per
379;7254450;fare
380;7264152;l
381;7265475;imperatore
382;7299432;se
383;7308252;ne
384;7314867;trovano
385;;a
386;7335153;tutte
387;7350147;le
388;7354116;cantonate
389;7406595;ma
390;7412328;mani
391;7427322;d
392;7429968;oro
393;7444521;come
394;7453782;quelle
395;7468776;dell'Apollonia
396;7475832;Apollonia
397;7506261;sono
398;7522578;ben
399;7531398;più
400;7539336;preziose
401;7573734;e
402;7577262;rare
403;7592256;E
404;7593579;l
405;7623567;imperatore
406;7669872;dovette
407;7691040;far
408;7700301;fagotto
