TOKEN;BEGIN;ORT
198;4287843;furono
199;4304160;collocate
200;4331943;al
201;4336794;loro
202;4347819;posto
203;4386627;porte
204;4416174;e
205;4421025;finestre
206;4482765;gli
207;4488057;appartamenti
208;4511430;vennero
209;4529952;venduti
210;4560822;e
211;4562145;comperati
212;4616388;e
213;4624767;popolati
214;4654755;di
215;4660488;mobili
216;4713408;e
217;4719141;da
218;4727079;ultimo
219;4762800;ci
220;4770738;vennero
221;4797198;ad
222;4797198;abitare
223;4831706;numerose
224;4860261;famiglie
225;4941405;Mario
226;4957722;le
227;4963455;conobbe
228;4986387;tutte
229;5020785;dai
230;5030046;grandi
231;5047686;ai
232;5052978;piccini
233;5114718;Quando
234;5128389;i
235;5131035;bambini
236;5153085;zampettavano
237;5185719;sul
238;5195421;pavimento
239;5240403;studiando
240;5270391;i
241;5276124;loro
242;5284503;primi
243;5299497;passi
244;5341392;gli
245;5349330;facevano
246;5371821;il
247;5378877;solletico
248;5405778;alla
249;5414598;mano
250;5479425;Quando
251;5508972;le
252;5514705;ragazze
253;5539401;uscivano
254;5562333;sui
255;5572476;balconi
256;5611725;o
257;5615253;si
258;5627160;affacciavano
259;5648769;alle
260;5657589;finestre
261;5695515;per
262;5701248;veder
263;5717565;passare
264;5739174;i
265;5744907;loro
266;5754168;innamorati
267;5811939;Mario
268;5830902;sentiva
269;5863977;contro
270;5879412;la
271;5884263;propria
272;5901462;guancia
273;5949531;il
274;5958792;morbido
275;5981724;fruscio
276;6024501;dei
277;6035085;loro
278;6045228;capelli
279;6066396;biondi
280;6142248;Di
281;6151950;sera
282;6182379;udiva
283;6198696;i
284;6203547;discorsi
285;6231771;delle
286;6243678;famiglie
287;6273666;radunate
288;6297418;intorno
289;6320456;alla
290;6328791;tavola
291;6390090;di
292;6399351;notte
293;6435072;i
294;6436836;colpi
295;6453594;di
296;6459327;tosse
297;6474166;degli
298;6483582;ammalati
299;6539589;prima
300;6552819;dell'
301;6561639;alba
302;6573987;il
303;6582807;trillo
304;6599146;della
305;6608826;sveglia
306;6627789;di
307;6632199;un
308;6641460;fornaio
309;6682473;che
310;6693939;era
311;6697908;il
312;6705846;primo
313;6725250;ad
314;6728778;alzarsi
315;6821388;La
316;6828444;vita
317;6841233;della
318;6850053;casa
319;6871662;era
320;6893235;la
321;6897681;vita
322;6908706;di
323;6913557;Mario
324;6949719;le
325;6958539;gioie
326;6975297;della
327;6983676;casa
328;7018956;piano
329;7034832;per
330;7044975;piano
331;7068930;e
332;7070112;i
333;7078932;suoi
334;7090398;dolori
335;7118181;stanza
336;7145082;per
337;7151697;stanza
338;7210350;erano
339;7224462;le
340;7229313;sue
341;7245189;gioie
342;7271208;e
343;7272972;i
344;7280469;suoi
345;7289730;dolori
346;7345737;Ed
347;7351029;ecco
348;7361172;che
349;7368228;un
350;7377489;giorno
351;7397775;scoppiò
352;7420707;la
353;7427763;guerra
354;7487298;Cominciarono
355;7518609;i
356;7522137;bombardamenti
357;7560945;su
358;7567560;tutta
359;7582113;la
360;7589610;città
361;7634592;e
362;7635915;Mario
363;7650027;sentì
364;7666344;che
365;7674282;anche
366;7689276;per
367;7696773;lui
368;7726761;si
369;7735140;avvicinava
370;7762482;la
371;7769097;fine
372;7840539;Una
373;7850241;bomba
374;7865676;colpì
375;7881993;la
376;7887285;casa
377;7921242;e
378;7922565;la
379;7929180;fece
380;7945056;crollare
381;7967106;al
382;7973280;suolo
383;8033697;Non
384;8040753;rimase
385;8057511;che
386;8062362;un
387;8069418;mucchio
388;8087499;informe
389;8115282;di
390;8119251;macerie
391;8163792;di
392;8169084;mobili
393;;infranti
394;8241408;di
395;8248023;suppellettili
396;8285067;schiacciate
397;8326080;sotto
398;8344161;cui
399;8351658;dormivano
400;8376795;per
401;8385174;sempre
402;8409429;donne
403;8431479;e
404;8432802;bambini
405;8467641;sorpresi
406;8496747;nel
407;8505567;sonno
408;8579655;Fu
409;8584506;soltanto
410;8606997;allora
411;8621550;che
412;8627724;Mario
413;8657271;morì
414;8669178;davvero
415;8718129;perché
416;8729154;era
417;8736651;morta
418;8752086;la
419;8757303;casa
420;8786043;nata
421;8805006;dal
422;8813385;suo
423;8823528;sacrificio
