TOKEN;BEGIN;ORT
132;2960874;vuoto
133;3001887;Vediamo
134;3064068;E
135;3068919;cosa
136;3085236;c'era
137;3089205;era
138;3098025;dentro
139;3118752;prima
140;3133305;che
141;3141243;fosse
142;3157119;vuoto
143;3204747;Non
144;3208940;sarà
145;3221505;mica
146;3231648;stato
147;3244878;sempre
148;3260313;vuoto
149;3280599;fin
150;3285450;dal
151;3295593;primo
152;3309705;giorno
153;3371004;Giovanni
154;3390849;si
155;3395259;dimentica
156;3419073;di
157;3424806;cercare
158;3443769;la
159;3451266;mano
160;3494484;poi
161;3509478;si
162;3512565;dimentica
163;3538584;anche
164;3546522;del
165;3555342;barattolo
166;3591504;perché
167;3604592;ha
168;3605175;visto
169;3621492;un
170;3625020;cane
171;3640014;zoppo
172;3684996;ed
173;3693375;ecco
174;3711456;per
175;3717189;raggiungere
176;3744090;il
177;3750264;cane
178;3769668;zoppo
179;3794364;prima
180;3812004;che
181;3815532;volti
182;3834054;l
183;3836259;angolo
184;3864483;perde
185;3882123;tutto
186;3895626;un
187;3902409;braccio
188;3961062;Ma
189;3970764;non
190;3978702;se
191;3983112;ne
192;3987081;accorge
193;4006485;nemmeno
194;4026330;e
195;4027653;continua
196;;a
197;4058523;correre
198;4126878;Una
199;4136139;buona
200;4147605;donna
201;4162599;lo
202;4167891;chiama
203;4202289;Giovanni
204;4245066;Giovanni
205;4270718;il
206;4275495;tuo
207;4281669;braccio
208;4331943;Macché
209;4348701;non
210;4358844;sente
211;4420584;Pazienza
212;4466889;dice
213;4481442;la
214;4485852;buona
215;4499082;donna
216;4526865;Glielo
217;4544165;porterò
218;4564791;alla
219;4576698;sua
220;4584195;mamma
221;4635792;E
222;4641084;va
223;4654314;a
224;4662693;casa
225;4690476;della
226;4701501;mamma
227;4716054;di
228;4722228;Giovanni
229;4798521;Signora
230;4836006;ho
231;4843062;qui
232;4851882;il
233;4855410;braccio
234;4873491;del
235;4883193;suo
236;4891572;figliolo
237;4943169;Oh
238;4952430;quel
239;4962132;distratto
240;5004909;Io
241;5008437;non
242;5016816;so
243;5022108;più
244;5031369;cosa
245;5046804;fare
246;5056947;e
247;5060034;cosa
248;5076792;dire
249;5120010;Eh
250;5129271;si
251;5140296;sa
252;5153967;i
253;5157495;bambini
254;5176017;sono
255;5185719;tutti
256;5198067;così
257;5248782;Dopo
258;5261130;un
259;5265981;po
260;5273037;arriva
261;5288913;un
262;5294205;altra
263;5307876;brava
264;5320224;donna
265;5370057;Signora
266;5390343;ho
267;5397840;trovato
268;5416242;un
269;5423859;piede
270;5454729;Non
271;5463549;sarà
272;5473692;mica
273;5485158;del
274;5492655;suo
275;5501475;Giovanni
276;5562333;Ma
277;5572255;sì
278;5582619;che
279;5586588;è
280;5588352;suo
281;5617458;lo
282;5622309;riconosco
283;5647446;dalla
284;5656707;scarpa
285;5674347;col
286;5686254;buco
287;5732118;Oh
288;5742261;che
289;5749758;figlio
290;5761224;distratto
291;5788566;mi
292;5794299;è
293;5798268;toccato
294;5848101;Non
296;5854275;so
297;5862213;più
298;5870151;cosa
299;5883381;fare
300;5891760;e
301;5894406;cosa
302;5908959;dire
303;5953059;Eh
304;5962761;si
305;5972904;sa
306;5990544;i
307;5993631;bambini
308;6012153;sono
309;6024060;tutti
310;6035526;così
311;6106968;Dopo
312;6120639;un
313;6125931;altro
314;6137397;po
315;6146658;arriva
316;6161718;una
317;6169590;vecchietta
318;6224274;poi
319;6237486;il
320;6240150;garzone
321;6260436;del
322;6270138;fornaio
323;6316884;poi
324;6329232;un
325;6335847;tranviere
326;6393177;e
327;6401115;perfino
328;6423275;una
329;6428457;maestra
330;6452712;in
331;6458445;pensione
332;6511806;e
333;6518421;tutti
334;6532092;portano
335;6551496;qualche
336;6567372;pezzetto
337;6589422;di
338;6594714;Giovanni
339;6635286;una
340;6646311;gamba
341;6674976;un
342;6682914;orecchio
343;6716430;il
344;6721722;naso
345;6795369;Ma
346;6802866;ci
347;6809481;può
348;6814773;essere
349;6833762;un
350;6837264;ragazzo
351;6859314;più
352;6868134;distratto
353;6891066;del
354;6899004;mio
355;6949278;Eh
356;6959421;signora
357;6994260;i
358;6997347;bambini
359;7016751;sono
360;7024689;tutti
361;7036155;così
362;7093820;Finalmente
363;7119063;arriva
364;7131411;Giovanni
365;7163163;saltellando
366;7195356;su
367;7202972;una
368;7209468;gamba
369;7224903;sola
370;7252686;senza
371;7268562;più
372;7275618;orecchie
373;7304724;né
374;7312662;braccia
375;7349706;ma
376;7354239;allegro
377;7376607;come
378;7386750;sempre
379;7439670;allegro
380;7466130;come
381;7478469;un
382;7485975;passero
383;7538454;e
384;7542423;la
385;7547715;sua
386;7555653;mamma
387;7567560;scuote
388;7583877;la
389;7590492;testa
390;7626213;lo
391;7631064;rimette
392;7649563;a
393;7651791;posto
394;7669872;e
395;7671195;gli
396;7676487;dà
397;7681946;un
398;7685307;bacio
399;7741314;Manca
400;7753221;niente
401;7771302;mamma
402;7800408;Sono
403;7811433;stato
404;7824222;bravo
405;7838334;mamma
406;7885521;Sì
407;7898751;Giovanni
408;7931385;sei
409;7939323;stato
410;7954758;proprio
410;7975044;bravo
