TOKEN;BEGIN;ORT
159;2995272;puntato
160;3015558;sui
161;3025701;nemici
162;3090087;Noi
163;3099348;ci
164;3102876;eravamo
165;3117429;riempiti
166;3144330;le
167;3146976;orecchie
168;3162852;di
169;3166380;ovatta
170;3202542;perché
171;3215308;il
172;3220623;frastuono
173;3256344;poteva
174;3272220;romperci
175;3296034;i
176;3300885;timpani
177;3332637;e
178;3337047;la
179;3343221;tromba
180;3360420;di
181;3364830;Eustachio
182;3465378;Lo
183;3474198;Stragenerale
184;3507273;Bombone
185;3529764;Sparone
186;3555342;Pestafracassone
187;3601206;ordinò
188;3638691;Fuoco
189;3692052;Un
190;3699108;artigliere
191;3725568;premette
192;3745395;un
193;3750705;pulsante
194;3800538;E
195;3807153;d
196;3810681;improvviso
197;3841992;da
198;3847725;un
199;3853458;capo
200;3864924;all'altro
201;3873744;altro
202;3888738;del
203;3900645;fronte
204;3927105;si
205;3936366;udì
206;3945627;un
207;3952683;gigantesco
208;3982671;scampanio
209;4032945;Din
210;4054554;Don
211;4075281;Dan
212;4111443;Noi
213;4120263;ci
214;4127319;levammo
215;4142754;l
216;4144518;ovatta
217;4159953;dalle
218;4171419;orecchie
219;4186854;per
220;4192587;sentir
221;4211991;meglio
222;4258296;Din
223;4279464;Don
224;4297545;Dan
225;4318272;tuonava
226;4336353;il
227;4343409;cannonissimo
228;4398093;E
229;4403826;centomila
230;4434255;echi
231;4466889;ripetevano
232;4495113;per
233;4503933;monti
234;4525101;e
235;4529511;per
236;4536567;valli
237;4565232;Din
238;4587723;Don
239;4608009;Dan
240;4664016;Fuoco
241;4701501;gridò
242;4716054;lo
243;4720905;Stragenerale
244;4754421;per
245;4758831;la
246;4765887;seconda
247;4784409;volta
248;4817925;Fuoco
249;4839975;perbacco
250;4898187;L
251;4901274;artigliere
252;4926411;premette
253;4944033;nuovamente
254;4967424;il
255;4975362;pulsante
256;5019462;e
257;5027400;di
258;5033133;nuovo
259;5047686;un
260;5055183;festoso
261;5081202;concerto
262;5108544;di
263;5112072;campane
264;5150015;si
265;5157936;diffuse
266;5181309;di
267;5186601;trincea
268;5209092;in
269;5216148;trincea
270;5279652;Pareva
271;5294646;che
272;5299497;suonassero
273;5330808;insieme
274;5351094;tutte
275;5363883;le
276;5369616;campane
277;5400486;della
278;5410188;nostra
279;5429592;patria
280;5487804;Lo
281;5493978;Stragenerale
282;5525730;si
283;5535432;strappava
284;5554395;i
285;5557041;capelli
286;5578209;per
287;5585265;la
288;5590998;rabbia
289;5621868;e
290;5628924;continuò
291;5649651;a
292;5651415;strapparseli
293;5691105;fin
294;5698602;che
295;5700807;gliene
296;5713596;rimase
297;5733882;uno
298;5746230;solo
299;5808852;Poi
300;5839722;ci
301;5850747;fu
302;5860449;un
303;5861772;momento
304;5880735;di
305;5887791;silenzio
306;5950413;Ed
307;5956587;ecco
308;5971581;che
309;5975550;dall'altra
310;5986134;altra
311;6000687;parte
312;6016122;del
313;6027588;fronte
314;6049638;come
315;6069042;per
316;6075657;un
317;6082272;segnale
318;6129900;rispose
319;6164298;un
320;6172236;allegro
321;6201342;assordante
322;6255144;Din
323;6276753;Don
324;6298362;Dan
325;6353046;Perché
326;6364071;dovete
327;6379065;sapere
328;6415019;che
329;6421401;anche
330;6432686;il
331;6437718;comandante
332;6472116;dei
333;6480495;nemici
334;6517098;il
335;6521949;Mortesciallo
336;6563844;Von
337;6579279;Bombonen
338;6614559;Sparonen
339;6651603;Pestafrakasson
340;6731424;aveva
341;6741690;avuto
342;6755238;l
343;6758766;idea
344;6782139;di
345;6789195;fabbricare
346;6811245;un
347;6818301;cannonissimo
348;6856668;con
349;6863724;le
350;6871221;campane
351;6899445;del
352;6909588;suo
353;6916644;paese
354;6973092;Din
355;6995142;Dan
356;7036917;tuonava
357;7054134;adesso
358;7073640;il
359;7080255;nostro
360;7096572;cannone
361;7147728;Don
362;7186095;rispondeva
363;7220934;quello
364;7235046;dei
365;7240779;nemici
366;7307811;E
367;7312221;i
368;7315308;soldati
369;7339563;dei
370;7346619;due
371;7353675;eserciti
372;7399980;balzavano
373;7430409;dalle
374;7441434;trincee
375;7495677;si
376;7504056;correvano
377;7528456;incontro
378;7572852;ballavano
379;7598430;e
380;7601076;gridavano
381;7650468;Le
382;7657965;campane
383;7690599;le
384;7698537;campane
385;7759836;E
386;7766010;festa
387;7799967;È
388;7801731;scoppiata
389;7829073;la
390;7834365;pace
391;7886844;Lo
392;7893900;Stragenerale
393;7925652;e
394;7926975;il
395;7929180;Mortesciallo
396;7961814;salirono
397;7987833;sulle
398;8000622;loro
399;8010765;automobili
400;8048691;e
401;8053101;corsero
402;8082207;lontano
403;8131158;e
404;8137332;consumarono
405;8176581;tutta
406;8192898;la
407;8198190;benzina
408;8247141;ma
409;8251992;il
410;8263017;suono
411;8279334;delle
412;8289918;campane
413;8326962;l
414;8329608;inseguiva
415;8365452;ancora
