BEGIN,semantic_dissimilarity,type_of_words,word
1929816.0,0.3490619659423828,content,scompariva
1964655.0,0.3021808862686157,function,il
1969065.0,0.4147167801856994,content,color
1984941.0,0.4007818102836609,function,di
1992879.0,0.3732494711875915,content,rosa
2048004.0,0.3498750925064087,function,Il
2053737.0,0.4233430027961731,content,Re
2061234.0,0.4336234927177429,content,mise
2074905.0,0.4300044178962707,function,fuori
2086371.0,0.3357717394828796,function,un
2090781.0,0.4391405284404754,content,editto
2125179.0,0.312660813331604,function,e
2127825.0,0.4602571725845337,function,da
2132676.0,0.3948452472686767,function,tutte
2144583.0,0.3649789094924927,function,le
2149875.0,0.4288948178291321,content,parti
2161782.0,0.3842697739601135,function,del
2168838.0,0.3535147309303283,content,mondo
2185155.0,0.3478707671165466,content,venne
2194857.0,0.2774901390075683,function,la
2201472.0,0.3008965849876404,content,gente
2215584.0,0.3624520301818847,function,più
2221656.0,0.3916839361190796,content,istruita
2274695.0,0.3428429961204529,content,filosofi
2304225.0,0.351209282875061,content,dottori
2331126.0,0.2614263296127319,function,e
2334213.0,0.3289649784564972,content,professori
2396835.0,0.503454327583313,function,Gli
2403891.0,0.459377646446228,content,mostrò
2421972.0,0.3390414118766784,function,il
2426823.0,0.4453828930854797,content,Principe
2451519.0,0.3095331192016601,function,e
2452842.0,0.3881697058677673,content,domandò
2472687.0,0.3306399285793304,content,consiglio
2536632.0,0.3662238121032715,function,Quelli
2552067.0,0.2975363135337829,function,si
2556477.0,0.3455850481986999,content,ritirarono
2581966.0,0.3767477869987488,function,a
2584260.0,0.3532765507698059,content,pensare
2613366.0,0.3437238335609436,function,poi
2621304.0,0.3066346347332001,content,tornarono
2647764.0,0.3740570545196533,function,dal
2660994.0,0.3748780786991119,content,Re
2709945.0,0.4604716300964355,content,Maestà
2745225.0,0.3813352584838867,function,abbiamo
2760219.0,0.3483110964298248,content,pensato
2798586.0,0.3094293475151062,function,abbiamo
2812257.0,0.3803238272666931,content,letto
2825046.0,0.3266488909721374,function,le
2829456.0,0.3594655990600586,content,stelle
2865177.0,0.4007575511932373,function,ecco
2877525.0,0.3844807147979736,function,cosa
2891196.0,0.3717834949493408,function,dovete
2910159.0,0.3229974806308746,content,fare
2954700.0,0.3863073289394378,content,Cercate
2974866.0,0.3644254207611084,function,un
2980719.0,0.3876737356185913,content,uomo
